symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas
3,121,alfa-romero,std,two,convertible,rwd,front,88.74154663896434,0.8111460124226438,0.8906385053852723,48.79874882830694,2535,dohc,four,129,mpfi,3.4792344569651976,2.7038860527598025,8.912754501724097,111.58861735119676,5003.276906175213,21,27,13696.726403884046,11.20470608871863,Medium,0,1
2,163,audi,std,four,sedan,4wd,front,99.54686821732142,0.8503822216764709,0.9238504197538088,54.32078704688693,2844,ohc,five,134,mpfi,3.1943604189150205,3.3912342543256533,8.044419784244859,117.10421552385056,5509.070433628946,18,22,17888.55933357683,12.955561462338848,Medium,0,1
0,102,subaru,turbo,four,sedan,4wd,front,96.70519792989984,0.8255348933897056,0.9087436041629448,54.37964100735558,2489,ohcf,four,110,mpfi,3.6219677701450936,2.6493925820581894,7.780309692939122,111.88837781393252,4804.046103445112,24,29,11351.63537965194,9.68406024690866,Medium,0,1
3,194,nissan,turbo,two,hatchback,rwd,front,90.89101742330313,0.8217099058040646,0.9436316107455224,49.57037163777894,3164,ohcv,six,180,mpfi,3.431170252723156,3.279295126088675,7.719538469673347,198.2007788181344,5203.54291950342,17,23,19570.3079963606,13.908886594292056,High,0,1
1,148,dodge,turbo,four,sedan,fwd,front,93.88230861325056,0.7570899170984308,0.8884846747038039,50.67151207714528,2190,ohc,four,97,mpfi,3.0285928798038264,3.380463590459489,7.606227573037246,103.57324957971986,5489.446804491717,24,30,8745.650368341881,9.8826068851161,Medium,0,1
2,83,subaru,std,two,hatchback,4wd,front,93.516155237831,0.754190517258909,0.885923901094553,55.70060817928199,2222,ohcf,four,108,2bbl,3.6284092006672,2.644724364635088,8.62507480402322,72.61786482553485,4410.059765539246,26,31,7436.528184837785,9.063014903366478,Low,0,1
0,123,bmw,std,four,sedan,rwd,front,103.31425583009886,0.9099472120090214,0.9284680302731187,55.68503534732808,3219,ohc,six,209,mpfi,3.613040778198515,3.388970075434005,7.9367407654549,182.12011772755525,5440.811235886522,16,22,30513.63995097285,14.80123051451604,High,0,1
1,122,nissan,std,four,sedan,fwd,front,94.1615267565626,0.7955705704211312,0.8864856951308093,54.39196914582356,1926,ohc,four,96,2bbl,3.136956225574092,3.2953091993897896,9.264840902514718,67.56599341466469,5194.624159020684,31,37,6429.416623163838,7.660987637574316,Low,0,1
1,106,honda,std,two,sedan,fwd,front,96.5180234428066,0.8127711603023511,0.9170510528491445,51.03694121035991,2273,ohc,four,110,2bbl,3.154941423145037,3.5822093071578416,9.252081546924764,100.58985719459858,5501.018306605844,25,31,9971.854624457572,9.451981746181051,Medium,0,1
3,123,porsche,std,two,hardtop,rwd,rear,89.66940414860343,0.810274846257553,0.902316579016964,51.42272079907461,2757,ohcf,six,196,mpfi,3.745076516926763,2.911458165375553,9.628040970542123,206.26982832041813,5893.599893097292,17,25,32314.27672617111,13.754235128981591,High,0,1
2,122,volkswagen,std,two,sedan,fwd,front,97.62714596477316,0.8235578154250982,0.9088182421347464,55.74761459689886,2242,ohc,four,96,idi,3.013862174128619,3.400722153239254,23.0,52.112287257774966,4793.000128438165,37,46,7494.200797376718,6.483005692349041,Low,1,0
0,119,mazda,std,four,sedan,rwd,front,104.9939614942231,0.839986760344089,0.9200780849925712,54.29042770806789,2636,ohc,four,138,mpfi,3.763279015037355,3.1583921546740905,8.236957302002885,119.68153325810523,5022.152678499324,19,27,18354.679343912965,12.409200329047891,Medium,0,1
2,168,nissan,std,two,hardtop,fwd,front,95.03235091907035,0.7813578967776247,0.8863972994508253,53.303925663896045,2002,ohc,four,98,2bbl,3.1474221643648854,3.300497760375025,9.37726232546502,71.1578834966211,5190.347297981389,31,37,7963.048223585999,7.551306761097672,Low,0,1
1,113,mazda,std,four,sedan,fwd,front,92.93745829483773,0.7998401661746302,0.8910254681833326,54.09124887637159,1922,ohc,four,92,2bbl,3.086333058530503,3.1555588510033967,9.364263115686,70.22205628130587,4993.200067429797,31,38,6645.512260226714,7.529831261437653,Low,0,1
2,168,nissan,std,two,hardtop,fwd,front,95.10208403164047,0.7811712305428902,0.8869131114453755,53.385884641862816,1996,ohc,four,96,2bbl,3.149633614450616,3.2970090797793725,9.372662576283243,69.05213991423403,5177.229932968127,31,37,8000.118916166179,7.600170480778026,Low,0,1
2,106,saab,std,four,sedan,fwd,front,99.04553652725724,0.8944784532846725,0.923515542214856,56.08688051754173,2744,ohc,four,119,mpfi,3.5360825568936765,3.063634796736003,9.330661217036564,110.07171715813524,5239.133261269545,21,28,15397.503002264211,11.06341223681859,Medium,0,1
0,83,toyota,std,four,wagon,4wd,front,95.51526681062631,0.8151108262140859,0.8831119070916515,59.04902616741053,2276,ohc,four,91,2bbl,3.047491721501096,3.019988800038253,8.952207395420974,61.58138127014626,4775.495712800541,27,32,7753.65358259565,8.756905444708266,Low,0,1
0,89,subaru,std,four,wagon,fwd,front,97.37285502131957,0.8339285582167714,0.908825666680206,52.96279780081488,2321,ohcf,four,108,2bbl,3.63625029909881,2.63456253489557,9.044734530608707,83.23980096207197,4809.062236463088,28,32,7825.272903040523,8.320349546383238,Low,0,1
-1,65,toyota,turbo,four,sedan,fwd,front,102.7248845231168,0.8481685711346725,0.9224799224078076,54.993473719502695,2481,ohc,four,111,idi,3.2560470521886704,3.344053966961053,22.600398268554454,72.63129036894554,4540.157216749078,30,33,10551.724097331777,7.8615136244984,Low,1,0
3,146,dodge,turbo,two,hatchback,fwd,front,96.10675059807578,0.8298455274390192,0.921142098241218,50.23938278818592,2815,ohc,four,155,mfi,3.604019373758595,3.907529970671808,7.0,144.52769314019656,4994.74057420243,19,24,13174.022716126448,12.328758096980108,Medium,0,1
0,77,honda,std,four,wagon,fwd,front,96.3324135459675,0.7575403778798684,0.8891750077941687,58.27168139155501,1996,ohc,four,92,1bbl,2.9064963324805766,3.4193476699456347,9.413471050365468,77.09697420635833,5976.093000678334,30,34,7290.474320629812,7.81322746911543,Low,0,1
0,188,bmw,std,four,sedan,rwd,front,101.35560579332882,0.8498577200088518,0.9004081911472721,54.28263663639755,2755,ohc,six,165,mpfi,3.3091295706397945,3.188514210611656,9.028733538980651,120.39658233286428,4262.909067922311,21,28,21094.91404615507,11.13292229434612,Medium,0,1
1,168,toyota,std,two,sedan,rwd,front,94.61640622855604,0.8113983468092489,0.888559472739824,52.48491487560968,2172,ohc,four,95,2bbl,3.186512700242656,3.043704894770433,9.032498539133858,69.95767770184314,4789.573414257662,29,34,7858.835322713287,8.091188715947242,Low,0,1
0,122,mercedes-benz,std,four,sedan,rwd,front,120.9,1.0,0.9953893054379808,56.728527472738094,3884,ohcv,eight,309,mpfi,3.78323187777066,3.363106771795876,7.890784868001316,182.22739649555857,4518.637071150231,14,16,40945.985511043975,16.92937888576041,High,0,1
3,255,volkswagen,std,two,hatchback,fwd,front,94.7274277899317,0.7970418070718939,0.8885295899389952,51.27076852332717,2235,ohc,four,108,mpfi,3.193128700880745,3.4023311986860354,8.550282230575732,90.7893769448447,5495.954740565051,24,29,9797.591909647565,9.896983799891393,Low,0,1
-1,135,mitsubishi,std,four,sedan,fwd,front,96.41563180846752,0.8281748580348354,0.9081109603512648,51.65520792149569,2384,ohc,four,110,spdi,3.166943674726723,3.452128177700135,7.483896768165136,118.1756555246913,5490.937605904644,23,30,9319.535835153714,10.244345167271524,Medium,0,1
-1,108,dodge,std,four,wagon,fwd,front,103.43467590619592,0.8416026517437132,0.8968914099706727,59.8,2531,ohc,four,122,2bbl,3.3231178557179657,3.47508846477004,8.426920626171716,88.80847271659995,4997.447481076712,24,30,8864.675254888423,9.78974334186223,Low,0,1
-1,92,mercedes-benz,turbo,four,wagon,rwd,front,110.11591119017304,0.9165365616486718,0.9771912229531764,58.8752850053883,3741,ohc,five,184,idi,3.5867519373182484,3.6394155948980944,21.40670740366961,124.63863445281008,4360.869105915803,22,25,28022.78937439432,10.746009533246225,Medium,1,0
-1,65,toyota,std,four,sedan,fwd,front,102.46202095776654,0.8458363660707255,0.9220934909639622,54.81921191433491,2329,ohc,four,123,mpfi,3.321540543133488,3.5412083707869075,9.021009604260302,91.05154405494524,4196.738011706682,29,34,9184.47950365384,8.189368939645913,Low,0,1
0,145,jaguar,std,four,sedan,rwd,front,112.67539888638494,0.9580096101183596,0.96742144497987,52.792461043752766,4056,dohc,six,255,mpfi,3.6419838119935024,4.166747369293287,8.068343481143428,176.2649126632195,4742.875271868999,15,19,32351.763888364665,15.603568954911466,High,0,1
0,117,mazda,std,four,hatchback,fwd,front,98.81521828070984,0.8542898942141773,0.9232786527140888,55.63205665460118,2421,ohc,four,121,2bbl,3.392886783590149,3.381477866581387,8.424944709968807,82.94274509050751,4797.148075972248,26,32,11138.176471792623,9.032573243560782,Low,0,1
2,95,volkswagen,std,four,sedan,fwd,front,97.198778087769,0.8231798783861083,0.910052282543816,55.787489298927326,2296,ohc,four,109,mpfi,3.1903704067223195,3.3859338309272617,9.91610941441408,99.74468143200625,5481.757254349124,26,32,10029.687286912414,8.899923518981334,Low,0,1
2,103,saab,turbo,four,sedan,fwd,front,98.86708050696753,0.8974925826938874,0.9226243060251308,56.04887390133543,2836,dohc,four,121,mpfi,3.5506812423574066,3.0760614148416443,8.993804177470116,160.86562666044497,5505.694788702576,19,26,18600.015705820257,12.45381946600051,High,0,1
-1,110,dodge,std,four,wagon,fwd,front,103.6060754322658,0.8415867989050924,0.8983855886454919,59.8,2543,ohc,four,123,2bbl,3.353529990763454,3.4524968297538456,8.565681478057519,88.11413795297014,4974.372240490604,24,30,8714.155917917105,9.948686935407004,Low,0,1
-1,110,dodge,std,four,wagon,fwd,front,103.61466153341208,0.8388822878819476,0.8983129161887204,59.8,2539,ohc,four,123,2bbl,3.3491163360206864,3.489303233089113,8.566658227758273,86.41647040135403,4993.629782046872,24,30,8937.807146266632,9.7977559875029,Low,0,1
0,122,peugot,turbo,four,wagon,rwd,front,114.44736587093128,0.9554407409823262,0.950840229786582,58.72070533462145,3429,l,four,153,idi,3.6924280079925778,3.5095979269498563,21.08129453796254,93.52589052817858,4160.892176550095,25,25,13711.94335156265,9.2384185272188,Low,1,0
2,122,isuzu,std,two,hatchback,rwd,front,96.04644653643432,0.8274289516511644,0.904229216822694,51.34869263635397,2727,ohc,four,119,spfi,3.431619246661704,3.217957183964216,9.122520701718848,88.45175530718303,5004.34674702973,24,29,10822.716443587518,9.837965470271431,Low,0,1
1,126,mitsubishi,std,four,sedan,fwd,front,96.54580157133688,0.828040550087778,0.909059322390018,51.5934407861644,2417,ohc,four,120,2bbl,3.3535346572710707,3.464885949046613,8.540903566861743,88.55090409385645,5008.467212459959,25,32,7802.112811065207,9.331254888021505,Low,0,1
2,137,honda,std,two,hatchback,fwd,front,86.60219356998887,0.6920288289638235,0.8878544963135343,50.68264755942656,1709,ohc,four,91,1bbl,2.89544677855384,3.424647286131868,9.494742362286498,60.3135658907016,4799.0670229774905,49,54,6393.503707121637,4.795918367346938,Low,0,1
0,123,volkswagen,std,four,wagon,fwd,front,100.43690727245556,0.8782438285838188,0.927761070549166,55.10992274539981,2558,ohc,four,110,mpfi,3.1937746715105484,3.4006186195305395,8.92555053704714,89.5272761598844,5516.77815392495,25,31,12425.172603369349,9.44764360164024,Low,0,1
2,160,mitsubishi,std,two,hatchback,fwd,front,93.50099808829124,0.7562894518071088,0.8944231693432086,50.8330471173233,1946,ohc,four,91,2bbl,2.988279754200461,3.2354807589029657,9.289738216728876,65.874655603648,5513.26334354399,31,38,6023.384881009487,7.600000942244427,Low,0,1
2,122,renault,std,two,hatchback,fwd,front,96.1722488312553,0.8519346148349265,0.9253191910796356,50.48329953165464,2486,ohc,four,133,mpfi,3.4651464662921887,3.882343079497725,8.557216309343723,105.84914252961568,5131.768643321565,23,31,10495.96717615847,10.180276500106489,Medium,0,1
1,130,nissan,std,two,sedan,fwd,front,94.5109896934857,0.7993198829557747,0.8865980177615106,54.38139927915216,1930,ohc,four,98,2bbl,3.161849417431536,3.283511006341164,9.527863668413437,70.0496776978745,5213.304173227642,31,37,7510.158079430464,7.531250462595637,Low,0,1
0,122,volkswagen,std,four,wagon,fwd,front,100.16292908205544,0.8788234496696635,0.9293218789958052,55.17259250603106,2575,ohc,four,109,mpfi,3.1914710287420216,3.3897172443736188,9.082735983019717,86.26776359784253,5510.763635829171,25,31,12600.967942881298,9.409568319178003,Low,0,1
3,151,saab,std,two,hatchback,fwd,front,99.09068258813107,0.8992339288573049,0.923866117079446,56.12676877399039,2629,ohc,four,117,mpfi,3.539411166837427,3.0518498436200674,9.427345333155952,109.66011978504328,5243.696592823991,21,28,12039.595469247412,11.159341257869157,Medium,0,1
-1,74,plymouth,std,four,wagon,fwd,front,103.28548993960354,0.8394526997706903,0.8985125352801279,59.74668532463235,2538,ohc,four,120,2bbl,3.353066243888205,3.461120400090031,8.504723424185816,89.22804883677327,4980.72390133308,24,30,9362.745226354777,9.707322518085562,Low,0,1
1,149,dodge,turbo,four,sedan,fwd,front,94.02713989432075,0.7556179192716715,0.8871846421463009,50.579394200232805,2215,ohc,four,100,mpfi,3.0234389950615346,3.3685188985973187,7.693332640864988,102.61701999496437,5506.029428064185,24,30,8370.369290783177,9.766379234843946,Medium,0,1
0,122,volkswagen,std,four,wagon,fwd,front,100.5627387480428,0.8806339026301954,0.9266562365328832,54.98979884537274,2571,ohc,four,108,mpfi,3.1822491698712745,3.38733642062008,8.788382901324272,86.53254242958329,5507.832784000994,25,31,11679.489503356604,9.425821936360755,Low,0,1
-1,74,plymouth,std,four,wagon,fwd,front,103.30208296652393,0.839129689440606,0.8969442689473336,59.72469935094423,2538,ohc,four,120,2bbl,3.360183818429706,3.454854925875308,8.603699071822362,88.68462423600248,5015.641091388523,24,30,8814.638305807448,9.778124039203906,Low,0,1
1,118,plymouth,std,two,hatchback,fwd,front,93.74527704299966,0.7560826980481165,0.8859669405570868,50.76050600403371,1909,ohc,four,92,2bbl,2.981036590813817,3.222038204289701,9.421280764220125,65.60392385123838,5486.569956174014,37,41,5705.086001595374,6.243871015885065,Low,0,1
1,122,alfa-romero,std,two,hatchback,rwd,front,94.50804625342884,0.821956047179961,0.908188062213001,52.490208670630906,2823,ohcv,six,152,mpfi,2.6720293686812293,3.4737966766374497,9.075346569272185,153.75022280614752,4986.998683917826,19,26,16536.123462792326,12.443627526391293,High,0,1
3,193,nissan,turbo,two,hatchback,rwd,front,91.26307148776132,0.8177951342585883,0.9431380234507616,49.65303828282685,3135,ohcv,six,182,mpfi,3.437784797116884,3.272926751492473,7.845659405979432,201.2756165207537,5206.59653998762,16,23,19764.675973442445,13.61527572842214,High,0,1
-1,96,volvo,turbo,four,sedan,rwd,front,108.90300802802471,0.9045140576613632,0.9566489838965504,55.54701387549809,3037,ohc,four,141,mpfi,3.779300654335318,3.158560524808073,8.581406344984849,160.02061938194845,5298.97922240503,19,25,19359.92078268846,12.33448034886623,High,0,1
-1,96,volvo,turbo,four,sedan,rwd,front,109.0725099227808,0.9084165398120998,0.9559930316738178,55.46046893006552,3213,ohc,six,146,idi,3.012732793468897,3.4072060960460813,22.820012071762036,105.44070548313414,4772.951740230288,26,27,22561.087106720817,8.9913029021195,Medium,1,0
0,91,toyota,std,four,sedan,fwd,front,95.56421685705983,0.798643505964716,0.8947390014261326,53.01820794602878,2278,ohc,four,110,idi,3.273701149960677,3.360926348049946,22.414447429053727,56.99693134615345,4505.380331743995,34,36,8088.470421109963,6.92303192811388,Low,1,0
2,83,subaru,std,two,hatchback,4wd,front,93.0724538664604,0.7548277109381838,0.8853092043141736,55.68961666869035,2228,ohcf,four,109,2bbl,3.627996721298632,2.639981626164789,8.767874226540876,74.09266850234974,4373.429930948264,26,31,7378.996976742453,9.081169166555243,Low,0,1
0,115,mazda,std,four,hatchback,fwd,front,98.8930377521994,0.8544120338041931,0.9230227763150616,55.56411261881319,2412,ohc,four,125,2bbl,3.39066523265974,3.3929065110514918,8.682913769148621,85.46851648498495,4786.441793797919,26,32,10983.845010437755,9.124138455979828,Low,0,1
2,134,toyota,std,two,hardtop,rwd,front,98.4712066336752,0.8481204172619317,0.9124047359486072,51.96072630862588,2515,ohc,four,147,mpfi,3.63134074234774,3.504899118235354,9.135643151470518,116.9801124932981,4819.387725730575,24,30,10023.824112891703,9.7374968406956,Medium,0,1
1,114,mazda,std,four,sedan,fwd,front,92.77483537289464,0.8018581176481941,0.8911915960723163,53.984521915011385,1951,ohc,four,89,2bbl,3.032488346237163,3.151356743537357,8.882121926635701,69.21218976798224,5026.174995527135,31,38,6719.056135814518,7.62524769605618,Low,0,1
-1,65,toyota,std,four,hatchback,fwd,front,102.3776725042298,0.8426596794138228,0.9240158303018238,53.79851703605738,2422,ohc,four,123,mpfi,3.3150197871132336,3.536195797142105,8.613103981029958,92.821569227592,4182.563337242201,27,32,9839.414689987629,8.71859333794155,Low,0,1
0,91,toyota,std,four,wagon,4wd,front,95.88120865770946,0.817651695797301,0.8816948707223382,59.060941754496966,3114,ohc,four,93,2bbl,3.043298772488468,3.0268159693942107,8.957070166892212,62.29764991136259,4795.275400761189,27,32,8629.85210205796,8.573561710626027,Low,0,1
1,127,mazda,std,two,hatchback,fwd,front,98.99276915213484,0.8572021624609718,0.9252417802821474,53.60827569968959,2400,ohc,four,123,2bbl,3.407360271896839,3.38216968139329,8.436351002672158,84.10033699163726,4800.611352500661,26,32,10440.241264647622,9.182974776282942,Low,0,1
1,153,plymouth,std,four,hatchback,fwd,front,93.8866930386565,0.7567651149014817,0.8866388013318409,50.63012378188432,1968,ohc,four,89,2bbl,2.973778405190585,3.2340381141150147,9.229141952410515,67.73403873896757,5525.548875518492,31,38,6059.975668780971,7.471243610052518,Low,0,1
1,169,toyota,std,two,sedan,rwd,front,94.50708185213924,0.8123975471793973,0.8887290896831584,52.56579647092102,2175,ohc,four,99,2bbl,3.195734036318082,3.029099552070585,8.901257339902996,68.64097032026946,4792.930576559387,29,34,7752.082178585853,8.135346000156723,Low,0,1
2,169,nissan,std,two,hardtop,fwd,front,94.94620938390425,0.7826002376556978,0.8866150670259397,53.47437843612542,2013,ohc,four,98,2bbl,3.1370667192896966,3.283648329257334,9.410363309132205,67.92912351691605,5193.159854955833,31,37,7891.281785682632,7.610296926884627,Low,0,1
2,121,volkswagen,std,two,sedan,fwd,front,97.1027766028573,0.8270915831304771,0.908487766226548,55.57239151112047,2208,ohc,four,112,mpfi,3.183383702224434,3.3936572262708724,8.858152812233419,84.683869948383,5272.2140120906415,27,34,7928.508618214352,8.72466256724956,Low,0,1
0,160,peugot,std,four,sedan,rwd,front,107.96271497972606,0.8982556997959266,0.9510354391025204,56.71495373422864,3067,l,four,119,mpfi,3.4699552533736737,3.178407179598355,8.386086328157033,97.27066086519515,4994.6242439634125,19,24,16488.63936318135,12.330814426626985,Low,0,1
0,112,mazda,std,four,hatchback,fwd,front,98.86902554008316,0.8554598179356093,0.9233274258813527,55.41716914776485,2459,ohc,four,121,2bbl,3.3923072230461826,3.3993750361845265,8.727184025042389,85.6151091172763,4810.358838211972,26,32,11508.960048775358,9.101364157214723,Low,0,1
3,121,volkswagen,std,two,convertible,fwd,front,94.7342826333929,0.7664204731244595,0.8914879807788053,55.56376723793794,2247,ohc,four,109,mpfi,3.1746090853708098,3.4007529754471464,8.343592512156055,89.95314652029548,5478.812726691757,24,29,11664.872988203571,9.673019479265092,Low,0,1
1,115,mazda,std,four,sedan,fwd,front,93.30018635985532,0.7995884305197792,0.8912361666967847,54.110385091626455,1940,ohc,four,90,2bbl,3.08835008928484,3.141736371296613,8.975195755840241,69.12486780627269,4997.543937835341,31,38,7458.254916158075,7.575639673316085,Low,0,1
0,188,bmw,std,two,sedan,rwd,front,101.17593557897976,0.8508362950643984,0.8994915741755304,54.12923713246016,2717,ohc,six,163,mpfi,3.305626814012971,3.1977440174317278,9.12312346072891,122.20988153458484,4226.195715224869,21,28,20792.83118463348,11.147600300317531,Medium,0,1
0,84,honda,std,four,sedan,fwd,front,96.273565769401,0.8404555631218467,0.9061638180634594,54.117391246511424,2308,ohc,four,107,1bbl,3.16135003096179,3.574632196608333,8.94974548589048,85.74055485520508,5784.861476171226,27,33,8816.145374516102,8.65220333779563,Low,0,1
2,104,saab,std,four,sedan,fwd,front,99.04192548194726,0.8952727736260038,0.923835186435198,56.23973937171153,2673,ohc,four,120,mpfi,3.539293611795452,3.056528976948264,9.231074180507946,110.66663047204707,5262.037012592688,21,28,12256.06699160217,11.223077305236329,Medium,0,1
3,149,saab,std,two,hatchback,fwd,front,99.13953411512897,0.898999916916346,0.9241817901529122,56.066701910534185,2724,ohc,four,121,mpfi,2.5416462830446096,2.079780947647525,9.439792817634569,109.72701213117718,5249.284186307296,21,28,15210.749651719329,11.272405480027563,Medium,0,1
0,161,peugot,std,four,sedan,rwd,front,107.86322267482888,0.8986573772168363,0.9499922992569526,56.71907890288703,3074,l,four,119,mpfi,3.4694813363003965,3.184855853038023,8.36321013719288,98.48207597557256,4995.422934205417,19,24,16607.61506277078,12.342320578620535,Low,0,1
0,108,nissan,std,four,sedan,fwd,front,100.29482849265264,0.8897157110270271,0.9240604754557604,55.17526478102077,3043,ohcv,six,183,mpfi,3.4227822217764485,3.266083692417729,9.132703933901889,152.71276193324184,5189.260374048141,19,25,13756.276047963613,12.427782464045276,High,0,1
0,161,peugot,std,four,sedan,rwd,front,107.94602275192617,0.8966822269115016,0.9496332506613242,56.68796012967636,3093,l,four,120,mpfi,3.452015371371564,3.1903944093537824,8.451539747677675,95.66550225280528,4996.835038556656,19,24,16631.90474703753,12.372203232248264,Low,0,1
2,95,volkswagen,turbo,four,sedan,fwd,front,97.20828424349256,0.8230372592063291,0.9116746040548572,55.65733738327046,2329,ohc,four,99,idi,3.008419729105665,3.4109433621736573,22.958807569866696,68.18106444843689,4504.318990861922,37,42,9684.024259496262,6.283469799410758,Low,1,0
3,122,mitsubishi,turbo,two,hatchback,fwd,front,95.78569764630603,0.8318650587350793,0.919460433326694,50.03288205993103,2901,ohc,four,156,spdi,3.596652252456679,3.860191910904247,7.057634320674217,146.84748591353434,5014.098374224611,19,24,14752.213360017897,12.348806897082657,Medium,0,1
3,256,volkswagen,std,two,hatchback,fwd,front,94.55668160237914,0.7964330486558613,0.8899929818012722,51.447070938643606,2249,ohc,four,110,mpfi,3.17929687789868,3.388515231249951,8.538501677358303,89.79684526868016,5462.346433903943,24,29,9547.85720000755,9.7688943651401,Low,0,1
0,160,peugot,std,four,sedan,rwd,front,107.82684098175828,0.8973051387976535,0.9511977573293412,56.69168951576121,3085,l,four,120,mpfi,3.4465854060118764,3.1952090838205085,8.52265801412249,97.50187555831327,4988.069705003165,19,24,16693.98000043717,12.315448441644426,Low,0,1
3,123,alfa-romero,std,two,convertible,rwd,front,88.64442479371239,0.813162336764721,0.8895316165845845,48.72563390078555,2548,dohc,four,132,mpfi,3.476624491959908,2.6753549201259417,8.934116851274464,111.6119143384656,5002.28198329152,21,27,16672.925953476937,11.22305716590894,Medium,0,1
2,106,saab,std,four,sedan,fwd,front,99.1497206642101,0.8960425318453785,0.9255630917109264,56.10929658698895,2720,ohc,four,121,mpfi,3.535150754518361,3.088081945256166,9.304950866267168,108.8379758075844,5248.581965383535,21,28,12307.169702465975,11.208318212096469,Medium,0,1
3,149,mazda,std,two,hatchback,rwd,front,95.09263421466824,0.8127349106775699,0.9133716640749762,49.55713762862489,2382,rotor,two,71,4bbl,3.326596901110233,,9.39260895477672,101.57248879290948,6005.785792505071,17,23,11945.654362213756,13.702579625260949,Medium,0,1
1,127,nissan,std,two,sedan,fwd,front,94.41241846267852,0.7925734689808283,0.8869614528960164,54.46119520416942,1889,ohc,four,97,2bbl,3.135067241616806,3.268593529120851,9.484602670281753,67.43755123660804,5203.837441125881,31,37,5415.892687668612,7.455066464266753,Low,0,1
3,151,saab,std,two,hatchback,fwd,front,99.36166241511496,0.8974842222509088,0.9236356476979078,56.14452278784363,2648,ohc,four,121,mpfi,3.53453954262761,3.0734227299194443,9.18682578105611,109.29869352916796,5245.627153979879,21,28,11657.662020559532,11.22276833751685,Medium,0,1
1,87,toyota,std,two,hatchback,fwd,front,95.4885120261594,0.7626196497981265,0.8831431273197657,54.40171633619817,1994,ohc,four,93,2bbl,3.0499391426221605,3.0486247493835386,9.122188739568088,63.20585423452707,4792.443126413392,35,39,5479.538634704428,6.652292982882065,Low,0,1
3,123,porsche,std,two,convertible,rwd,rear,89.1147880107789,0.810297069018615,0.902594416719774,51.67690924701348,2807,ohcf,six,197,mpfi,3.7474822436035686,2.9150936715753835,9.556028919231332,207.39991345017444,5896.478670458136,17,25,37129.67017723629,13.846496010422149,High,0,1
2,104,saab,std,four,sedan,fwd,front,98.7611610008185,0.896265363187032,0.9239530647161064,55.997361385061446,2695,ohc,four,121,mpfi,3.5337976469120496,3.0875363074547,9.141772815687789,109.65868921192047,5266.476887275833,21,28,12036.27493141792,11.249856648504824,Medium,0,1
3,151,mazda,std,two,hatchback,rwd,front,95.30529774731646,0.8117823960889505,0.9137268966952476,49.55133474418917,2368,rotor,two,71,4bbl,3.34308012061615,,9.545171527684182,101.50046985077752,5989.500507056814,17,23,11209.500028985844,13.726888728081938,Medium,0,1
-1,65,toyota,std,four,hatchback,fwd,front,102.4056266653152,0.8433451851793698,0.9237698721685516,54.04121090926449,2416,ohc,four,124,mpfi,3.3044946938588047,3.5487363103271425,8.96842397091799,91.93263833383926,4199.099137158504,27,32,9777.514275546397,8.596373265223859,Low,0,1
1,168,toyota,std,two,sedan,rwd,front,94.47859588673326,0.8138145281502275,0.8880908171484955,52.68278691907574,2168,ohc,four,99,2bbl,3.18450646936491,3.023084962138494,9.120369314339833,70.01410013617195,4802.629753306666,29,34,7918.881029900252,8.23076867501795,Low,0,1
-1,97,volvo,turbo,four,sedan,rwd,front,109.32097158065694,0.9070812490805996,0.9562774344779624,55.50716751647584,3028,ohc,four,141,mpfi,3.7923636688199727,3.1521481737098287,8.871450742563349,160.73627451090522,5322.380759607453,19,25,19435.14339178304,12.395153784034688,High,0,1
1,168,toyota,std,two,sedan,rwd,front,94.01356827783816,0.8102346952560404,0.889695460311057,52.53093247885382,2146,ohc,four,95,2bbl,3.1917005954725504,3.017808059817404,9.01025728312284,69.18464186725014,4795.692554279273,29,34,8265.080348477448,8.071570064101495,Low,0,1
-1,92,mercedes-benz,turbo,four,sedan,rwd,front,115.67205638853508,0.9698445231215056,0.9964065616230162,56.26113306554898,3779,ohc,five,184,idi,3.575560531171484,3.633827604269896,21.30037190388829,123.04521594026856,4363.752560957511,22,25,31514.64628885157,10.6108032383786,Medium,1,0
2,94,volkswagen,std,four,sedan,fwd,front,97.5841676477023,0.8234956396597931,0.9103749906378308,55.705380948167566,2235,ohc,four,106,mpfi,3.188752395202694,3.393523120662806,8.778430836831243,84.64995641428787,5267.670790806031,27,34,8563.515006947926,8.664890813747292,Low,0,1
2,94,volkswagen,turbo,four,sedan,fwd,front,97.09475408843396,0.8246167750891477,0.9094849940724302,55.70275550599053,2322,ohc,four,99,idi,3.020881628402667,3.4086060814048644,23.0,66.22258462325482,4499.085546173373,37,42,9531.904327093458,6.2608226384443855,Low,1,0
3,184,porsche,std,two,hatchback,rwd,front,94.43087864578138,0.8104106876362285,0.9477976762670924,50.19332692373932,2771,ohc,four,151,mpfi,3.94,3.117669037282188,9.42887435906948,141.96819580421013,5496.977570413712,19,27,21363.412733970294,12.435593927946194,Medium,0,1
